"playerID","trialID","questionset","question","condition","correctanswer","stimuli.true","response_1","response_2","response_3","correct_1","correct_2","correct_3","gender","race","marital","eng.first.lang","eng.read","lang.home","zip","citizenship","years.in.us","enrolled","education","employed","income","hh.size","deg.minors","poli.party","poli.orient","religious","religion","edu.ordinal","income.ordinal","relig.ordinal","ideology_strength"
"7NQCMgP5pxLFY3c5a",50,"stim8_f,stim3_f,stim10_t,stim9_t","stim8_news_false.png","Binary","No",TRUE,"No","No","No",TRUE,TRUE,TRUE,"Female","Asian Pacific or South-East Asian (e.g. Japanese, Korean, Chinese, Thai, Vietnamese, etc.)","Married","Yes","Excellent","English",22936,"UNITED STATES",38,"No","Master's degree","Yes, full time","$100,001 - $150,000","3-5","1-2","Democratic","Liberal","Probably not","Buddhism",4,6,2,2
"RpoCLo2QcXMp7FLKS",35,"stim8_f,stim3_f,stim10_t,stim9_t","stim8_news_false.png","Binary","No",TRUE,"Yes","No","No",FALSE,TRUE,TRUE,"Female","White, non-Hispanic or Latino","Married","Yes","Excellent","English",45697,"UNITED STATES",35,"No","Master's degree","No","$100,001 - $150,000","3-5","1-2","Independent","Moderate","Might or might not","Catholicism",4,6,3,1
"RpoCLo2QcXMp7FLKS",35,"stim8_f,stim3_f,stim10_t,stim9_t","stim3_vaccines_false.png","Binary","No",TRUE,"No","No","No",TRUE,TRUE,TRUE,"Female","White, non-Hispanic or Latino","Married","Yes","Excellent","English",45697,"UNITED STATES",35,"No","Master's degree","No","$100,001 - $150,000","3-5","1-2","Independent","Moderate","Might or might not","Catholicism",4,6,3,1
"RpoCLo2QcXMp7FLKS",35,"stim8_f,stim3_f,stim10_t,stim9_t","stim9_politics_true.png","Binary","Yes",FALSE,"No","No","No",FALSE,FALSE,FALSE,"Female","White, non-Hispanic or Latino","Married","Yes","Excellent","English",45697,"UNITED STATES",35,"No","Master's degree","No","$100,001 - $150,000","3-5","1-2","Independent","Moderate","Might or might not","Catholicism",4,6,3,1
"RpoCLo2QcXMp7FLKS",35,"stim8_f,stim3_f,stim10_t,stim9_t","stim10_politics_true.png","Binary","Yes",FALSE,"No","No","No",FALSE,FALSE,FALSE,"Female","White, non-Hispanic or Latino","Married","Yes","Excellent","English",45697,"UNITED STATES",35,"No","Master's degree","No","$100,001 - $150,000","3-5","1-2","Independent","Moderate","Might or might not","Catholicism",4,6,3,1
"RfwwCuhnFkKJeX2S3",3,"stim8_f,stim3_f,stim10_t,stim9_t","stim8_news_false.png","Binary","No",TRUE,"No","No","No",TRUE,TRUE,TRUE,"Male","White, non-Hispanic or Latino","Living with partner","Yes","Excellent","English",49341,"UNITED STATES",22,"No","Bachelor's degree","Yes, full time","$20,001 - $50,000","1","0","Democratic","Liberal","Definitely not","I do not identify with any of these",3,3,1,2
"RfwwCuhnFkKJeX2S3",3,"stim8_f,stim3_f,stim10_t,stim9_t","stim9_politics_true.png","Binary","Yes",FALSE,"Yes","Yes","Yes",TRUE,TRUE,TRUE,"Male","White, non-Hispanic or Latino","Living with partner","Yes","Excellent","English",49341,"UNITED STATES",22,"No","Bachelor's degree","Yes, full time","$20,001 - $50,000","1","0","Democratic","Liberal","Definitely not","I do not identify with any of these",3,3,1,2
"RfwwCuhnFkKJeX2S3",3,"stim8_f,stim3_f,stim10_t,stim9_t","stim10_politics_true.png","Binary","Yes",FALSE,"No","No","No",FALSE,FALSE,FALSE,"Male","White, non-Hispanic or Latino","Living with partner","Yes","Excellent","English",49341,"UNITED STATES",22,"No","Bachelor's degree","Yes, full time","$20,001 - $50,000","1","0","Democratic","Liberal","Definitely not","I do not identify with any of these",3,3,1,2
"pJhPQ92m3XfbNzDwg",45,"stim5_f,stim4_f,stim11_t,stim14_t","stim11_politics_true.png","Binary","Yes",FALSE,"No","No","No",FALSE,FALSE,FALSE,"Female","White, non-Hispanic or Latino","Single, never married","Yes","Excellent","English",11233,"UNITED STATES",41,"No","Master's degree","Yes, full time","$75,001-$100,000","1","0","Democratic","Very liberal","Definitely not","Atheism",4,5,1,3
"pJhPQ92m3XfbNzDwg",45,"stim5_f,stim4_f,stim11_t,stim14_t","stim4_vaccines_false.png","Binary","No",TRUE,"No","No","No",TRUE,TRUE,TRUE,"Female","White, non-Hispanic or Latino","Single, never married","Yes","Excellent","English",11233,"UNITED STATES",41,"No","Master's degree","Yes, full time","$75,001-$100,000","1","0","Democratic","Very liberal","Definitely not","Atheism",4,5,1,3
"pJhPQ92m3XfbNzDwg",45,"stim5_f,stim4_f,stim11_t,stim14_t","stim14_health_true.png","Binary","Yes",FALSE,"No","Yes","Yes",FALSE,TRUE,TRUE,"Female","White, non-Hispanic or Latino","Single, never married","Yes","Excellent","English",11233,"UNITED STATES",41,"No","Master's degree","Yes, full time","$75,001-$100,000","1","0","Democratic","Very liberal","Definitely not","Atheism",4,5,1,3
"pJhPQ92m3XfbNzDwg",45,"stim5_f,stim4_f,stim11_t,stim14_t","stim5_vaccines_false.png","Binary","No",TRUE,"No","No","No",TRUE,TRUE,TRUE,"Female","White, non-Hispanic or Latino","Single, never married","Yes","Excellent","English",11233,"UNITED STATES",41,"No","Master's degree","Yes, full time","$75,001-$100,000","1","0","Democratic","Very liberal","Definitely not","Atheism",4,5,1,3
"pFGNATMC8Aj6jK2GP",37,"stim8_f,stim3_f,stim10_t,stim9_t","stim3_vaccines_false.png","Binary","No",TRUE,"No","No","No",TRUE,TRUE,TRUE,"Female","White, non-Hispanic or Latino","Married","Yes","Excellent","English",84065,"UNITED STATES",39,"No","Bachelor's degree","Yes, part time","$100,001 - $150,000","3-5","3 or more","Independent","Moderate","Definitely yes","Mormonism",3,6,5,1
"pFGNATMC8Aj6jK2GP",37,"stim8_f,stim3_f,stim10_t,stim9_t","stim9_politics_true.png","Binary","Yes",FALSE,"Yes","Yes","Yes",TRUE,TRUE,TRUE,"Female","White, non-Hispanic or Latino","Married","Yes","Excellent","English",84065,"UNITED STATES",39,"No","Bachelor's degree","Yes, part time","$100,001 - $150,000","3-5","3 or more","Independent","Moderate","Definitely yes","Mormonism",3,6,5,1
"pFGNATMC8Aj6jK2GP",37,"stim8_f,stim3_f,stim10_t,stim9_t","stim8_news_false.png","Binary","No",TRUE,"Yes","Yes","Yes",FALSE,FALSE,FALSE,"Female","White, non-Hispanic or Latino","Married","Yes","Excellent","English",84065,"UNITED STATES",39,"No","Bachelor's degree","Yes, part time","$100,001 - $150,000","3-5","3 or more","Independent","Moderate","Definitely yes","Mormonism",3,6,5,1
"pFGNATMC8Aj6jK2GP",37,"stim8_f,stim3_f,stim10_t,stim9_t","stim10_politics_true.png","Binary","Yes",FALSE,"No","No","No",FALSE,FALSE,FALSE,"Female","White, non-Hispanic or Latino","Married","Yes","Excellent","English",84065,"UNITED STATES",39,"No","Bachelor's degree","Yes, part time","$100,001 - $150,000","3-5","3 or more","Independent","Moderate","Definitely yes","Mormonism",3,6,5,1
"7zpT6csEXH3ioPZcW",45,"stim5_f,stim4_f,stim11_t,stim14_t","stim14_health_true.png","Binary","Yes",FALSE,"Yes","Yes","Yes",TRUE,TRUE,TRUE,"Female","White, non-Hispanic or Latino","Married","Yes","Excellent","English",99556,"UNITED STATES",65,"No","Bachelor's degree","Yes, part time","$20,001 - $50,000","2","0","Democratic","Very liberal","Probably yes","Protestantism",3,3,4,3
"7zpT6csEXH3ioPZcW",45,"stim5_f,stim4_f,stim11_t,stim14_t","stim11_politics_true.png","Binary","Yes",FALSE,"No","No","No",FALSE,FALSE,FALSE,"Female","White, non-Hispanic or Latino","Married","Yes","Excellent","English",99556,"UNITED STATES",65,"No","Bachelor's degree","Yes, part time","$20,001 - $50,000","2","0","Democratic","Very liberal","Probably yes","Protestantism",3,3,4,3
"7zpT6csEXH3ioPZcW",45,"stim5_f,stim4_f,stim11_t,stim14_t","stim4_vaccines_false.png","Binary","No",TRUE,"No","No","No",TRUE,TRUE,TRUE,"Female","White, non-Hispanic or Latino","Married","Yes","Excellent","English",99556,"UNITED STATES",65,"No","Bachelor's degree","Yes, part time","$20,001 - $50,000","2","0","Democratic","Very liberal","Probably yes","Protestantism",3,3,4,3
"sh5C4bxH7yYhB2BSh",13,"stim1_f,stim6_f,stim13_t,stim18_t","stim1_false_political.png","Binary","No",TRUE,"Yes","Yes","Yes",FALSE,FALSE,FALSE,"Female","Hispanic or Latino (e.g. Mexican, Puerto Rican, Cuban, etc.)","Married","No","Good","Spanish or Spanish Creole",71226,"venezuela",3,"No","Bachelor's degree","No","$100,001 - $150,000","2","0","Independent","Conservative","Probably not","Catholicism",3,6,2,2
"sh5C4bxH7yYhB2BSh",13,"stim1_f,stim6_f,stim13_t,stim18_t","stim13_economics_true.png","Binary","Yes",FALSE,"Yes","Yes","Yes",TRUE,TRUE,TRUE,"Female","Hispanic or Latino (e.g. Mexican, Puerto Rican, Cuban, etc.)","Married","No","Good","Spanish or Spanish Creole",71226,"venezuela",3,"No","Bachelor's degree","No","$100,001 - $150,000","2","0","Independent","Conservative","Probably not","Catholicism",3,6,2,2
"sh5C4bxH7yYhB2BSh",13,"stim1_f,stim6_f,stim13_t,stim18_t","stim6_political_false.png","Binary","No",TRUE,"No","No","No",TRUE,TRUE,TRUE,"Female","Hispanic or Latino (e.g. Mexican, Puerto Rican, Cuban, etc.)","Married","No","Good","Spanish or Spanish Creole",71226,"venezuela",3,"No","Bachelor's degree","No","$100,001 - $150,000","2","0","Independent","Conservative","Probably not","Catholicism",3,6,2,2
"sh5C4bxH7yYhB2BSh",13,"stim1_f,stim6_f,stim13_t,stim18_t","stim18_terrorism_true.png","Binary","Yes",FALSE,"Yes","Yes","Yes",TRUE,TRUE,TRUE,"Female","Hispanic or Latino (e.g. Mexican, Puerto Rican, Cuban, etc.)","Married","No","Good","Spanish or Spanish Creole",71226,"venezuela",3,"No","Bachelor's degree","No","$100,001 - $150,000","2","0","Independent","Conservative","Probably not","Catholicism",3,6,2,2
"FxuCzp5B6z7KPYSyk",44,"stim5_f,stim4_f,stim11_t,stim14_t","stim4_vaccines_false.png","Binary","No",TRUE,"No","No","No",TRUE,TRUE,TRUE,"Female","White, non-Hispanic or Latino","Married","Yes","Excellent","English",51503,"UNITED STATES",47,"No","Some college","Yes, part time","$150,001-$250,000","2","0","Democratic","Very liberal","Definitely not","Atheism",2,7,1,3
"FxuCzp5B6z7KPYSyk",44,"stim5_f,stim4_f,stim11_t,stim14_t","stim11_politics_true.png","Binary","Yes",FALSE,"No","Yes","No",FALSE,TRUE,FALSE,"Female","White, non-Hispanic or Latino","Married","Yes","Excellent","English",51503,"UNITED STATES",47,"No","Some college","Yes, part time","$150,001-$250,000","2","0","Democratic","Very liberal","Definitely not","Atheism",2,7,1,3
"FxuCzp5B6z7KPYSyk",44,"stim5_f,stim4_f,stim11_t,stim14_t","stim5_vaccines_false.png","Binary","No",TRUE,"Yes","No","No",FALSE,TRUE,TRUE,"Female","White, non-Hispanic or Latino","Married","Yes","Excellent","English",51503,"UNITED STATES",47,"No","Some college","Yes, part time","$150,001-$250,000","2","0","Democratic","Very liberal","Definitely not","Atheism",2,7,1,3
"FxuCzp5B6z7KPYSyk",44,"stim5_f,stim4_f,stim11_t,stim14_t","stim14_health_true.png","Binary","Yes",FALSE,"Yes","Yes","Yes",TRUE,TRUE,TRUE,"Female","White, non-Hispanic or Latino","Married","Yes","Excellent","English",51503,"UNITED STATES",47,"No","Some college","Yes, part time","$150,001-$250,000","2","0","Democratic","Very liberal","Definitely not","Atheism",2,7,1,3
"Lhsp6Tm5i8bfxhPRh",44,"stim5_f,stim4_f,stim11_t,stim14_t","stim14_health_true.png","Binary","Yes",FALSE,"Yes","Yes","Yes",TRUE,TRUE,TRUE,"Female","White, non-Hispanic or Latino","Single, never married","Yes","Excellent","English",3576,"UNITED STATES",29,"Yes, full time","Some college","Yes, part time","$20,001 - $50,000","1","0","Independent","Moderate","Definitely not","Agnosticism",2,3,1,1
"Lhsp6Tm5i8bfxhPRh",44,"stim5_f,stim4_f,stim11_t,stim14_t","stim4_vaccines_false.png","Binary","No",TRUE,"No","No","No",TRUE,TRUE,TRUE,"Female","White, non-Hispanic or Latino","Single, never married","Yes","Excellent","English",3576,"UNITED STATES",29,"Yes, full time","Some college","Yes, part time","$20,001 - $50,000","1","0","Independent","Moderate","Definitely not","Agnosticism",2,3,1,1
"Lhsp6Tm5i8bfxhPRh",44,"stim5_f,stim4_f,stim11_t,stim14_t","stim11_politics_true.png","Binary","Yes",FALSE,"No","No","No",FALSE,FALSE,FALSE,"Female","White, non-Hispanic or Latino","Single, never married","Yes","Excellent","English",3576,"UNITED STATES",29,"Yes, full time","Some college","Yes, part time","$20,001 - $50,000","1","0","Independent","Moderate","Definitely not","Agnosticism",2,3,1,1
"uonWbZ3ST6YFwqdSj",2,"stim5_f,stim4_f,stim11_t,stim14_t","stim11_politics_true.png","Binary","Yes",FALSE,"No","No","No",FALSE,FALSE,FALSE,"Female","White, non-Hispanic or Latino","Divorced","Yes","","English",48187,"UNITED STATES",46,"No","Some college","Yes, full time","$50,001- $75,000","1","0","Independent","Moderate","Probably yes","Protestantism",2,4,4,1
"uonWbZ3ST6YFwqdSj",2,"stim5_f,stim4_f,stim11_t,stim14_t","stim14_health_true.png","Binary","Yes",FALSE,"Yes","Yes","Yes",TRUE,TRUE,TRUE,"Female","White, non-Hispanic or Latino","Divorced","Yes","","English",48187,"UNITED STATES",46,"No","Some college","Yes, full time","$50,001- $75,000","1","0","Independent","Moderate","Probably yes","Protestantism",2,4,4,1
"uonWbZ3ST6YFwqdSj",2,"stim5_f,stim4_f,stim11_t,stim14_t","stim4_vaccines_false.png","Binary","No",TRUE,"No","No","No",TRUE,TRUE,TRUE,"Female","White, non-Hispanic or Latino","Divorced","Yes","","English",48187,"UNITED STATES",46,"No","Some college","Yes, full time","$50,001- $75,000","1","0","Independent","Moderate","Probably yes","Protestantism",2,4,4,1
"uonWbZ3ST6YFwqdSj",2,"stim5_f,stim4_f,stim11_t,stim14_t","stim5_vaccines_false.png","Binary","No",TRUE,"No","No","No",TRUE,TRUE,TRUE,"Female","White, non-Hispanic or Latino","Divorced","Yes","","English",48187,"UNITED STATES",46,"No","Some college","Yes, full time","$50,001- $75,000","1","0","Independent","Moderate","Probably yes","Protestantism",2,4,4,1
"hCyqfgxSi3C2dv7Tm",49,"stim1_f,stim6_f,stim13_t,stim18_t","stim6_political_false.png","Binary","No",TRUE,"Yes","No","No",FALSE,TRUE,TRUE,"Female","White, non-Hispanic or Latino","Single, never married","Yes","Excellent","English",33573,"UNITED STATES",24,"No","Some college","No","$20,001 - $50,000","3-5","0","Democratic","Very liberal","Probably yes","Protestantism",2,3,4,3
"hCyqfgxSi3C2dv7Tm",49,"stim1_f,stim6_f,stim13_t,stim18_t","stim18_terrorism_true.png","Binary","Yes",FALSE,"No","No","No",FALSE,FALSE,FALSE,"Female","White, non-Hispanic or Latino","Single, never married","Yes","Excellent","English",33573,"UNITED STATES",24,"No","Some college","No","$20,001 - $50,000","3-5","0","Democratic","Very liberal","Probably yes","Protestantism",2,3,4,3
"hCyqfgxSi3C2dv7Tm",49,"stim1_f,stim6_f,stim13_t,stim18_t","stim13_economics_true.png","Binary","Yes",FALSE,"Yes","Yes","Yes",TRUE,TRUE,TRUE,"Female","White, non-Hispanic or Latino","Single, never married","Yes","Excellent","English",33573,"UNITED STATES",24,"No","Some college","No","$20,001 - $50,000","3-5","0","Democratic","Very liberal","Probably yes","Protestantism",2,3,4,3
"hCyqfgxSi3C2dv7Tm",49,"stim1_f,stim6_f,stim13_t,stim18_t","stim1_false_political.png","Binary","No",TRUE,"No","No","No",TRUE,TRUE,TRUE,"Female","White, non-Hispanic or Latino","Single, never married","Yes","Excellent","English",33573,"UNITED STATES",24,"No","Some college","No","$20,001 - $50,000","3-5","0","Democratic","Very liberal","Probably yes","Protestantism",2,3,4,3
"emzw9FQbJXfQvTw9H",2,"stim5_f,stim4_f,stim11_t,stim14_t","stim11_politics_true.png","Binary","Yes",FALSE,"No","Yes","No",FALSE,TRUE,FALSE,"Female","White, non-Hispanic or Latino","Living with partner","Yes","Excellent","English",74366,"UNITED STATES",47,"No","Some college","No","$20,001 - $50,000","2","0","Independent","Liberal","Definitely not","I do not identify with any of these",2,3,1,2
"emzw9FQbJXfQvTw9H",2,"stim5_f,stim4_f,stim11_t,stim14_t","stim5_vaccines_false.png","Binary","No",TRUE,"Yes","Yes","Yes",FALSE,FALSE,FALSE,"Female","White, non-Hispanic or Latino","Living with partner","Yes","Excellent","English",74366,"UNITED STATES",47,"No","Some college","No","$20,001 - $50,000","2","0","Independent","Liberal","Definitely not","I do not identify with any of these",2,3,1,2
"emzw9FQbJXfQvTw9H",2,"stim5_f,stim4_f,stim11_t,stim14_t","stim14_health_true.png","Binary","Yes",FALSE,"Yes","Yes","Yes",TRUE,TRUE,TRUE,"Female","White, non-Hispanic or Latino","Living with partner","Yes","Excellent","English",74366,"UNITED STATES",47,"No","Some college","No","$20,001 - $50,000","2","0","Independent","Liberal","Definitely not","I do not identify with any of these",2,3,1,2
"emzw9FQbJXfQvTw9H",2,"stim5_f,stim4_f,stim11_t,stim14_t","stim4_vaccines_false.png","Binary","No",TRUE,"Yes","Yes","Yes",FALSE,FALSE,FALSE,"Female","White, non-Hispanic or Latino","Living with partner","Yes","Excellent","English",74366,"UNITED STATES",47,"No","Some college","No","$20,001 - $50,000","2","0","Independent","Liberal","Definitely not","I do not identify with any of these",2,3,1,2
"LvixcRSs3zsPRhwLB",35,"stim8_f,stim3_f,stim10_t,stim9_t","stim9_politics_true.png","Binary","Yes",FALSE,"No","No","No",FALSE,FALSE,FALSE,"Male","White, non-Hispanic or Latino","Single, never married","Yes","Excellent","English",21201,"UNITED STATES",42,"No","Bachelor's degree","Yes, part time","$20,001 - $50,000","1","0","Republican","Conservative","Probably yes","Protestantism",3,3,4,2
"LvixcRSs3zsPRhwLB",35,"stim8_f,stim3_f,stim10_t,stim9_t","stim3_vaccines_false.png","Binary","No",TRUE,"Yes","Yes","Yes",FALSE,FALSE,FALSE,"Male","White, non-Hispanic or Latino","Single, never married","Yes","Excellent","English",21201,"UNITED STATES",42,"No","Bachelor's degree","Yes, part time","$20,001 - $50,000","1","0","Republican","Conservative","Probably yes","Protestantism",3,3,4,2
"LvixcRSs3zsPRhwLB",35,"stim8_f,stim3_f,stim10_t,stim9_t","stim8_news_false.png","Binary","No",TRUE,"Yes","Yes","Yes",FALSE,FALSE,FALSE,"Male","White, non-Hispanic or Latino","Single, never married","Yes","Excellent","English",21201,"UNITED STATES",42,"No","Bachelor's degree","Yes, part time","$20,001 - $50,000","1","0","Republican","Conservative","Probably yes","Protestantism",3,3,4,2
"EXcGYMbLxrLwvtRpQ",5,"stim1_f,stim6_f,stim13_t,stim18_t","stim18_terrorism_true.png","Binary","Yes",FALSE,"No","No","No",FALSE,FALSE,FALSE,"Female","White, non-Hispanic or Latino","Widowed","Yes","Excellent","English",34275,"UNITED STATES",86,"No","Bachelor's degree","No","$20,001 - $50,000","1","0","Republican","Conservative","Definitely yes","Catholicism",3,3,5,2
"EXcGYMbLxrLwvtRpQ",5,"stim1_f,stim6_f,stim13_t,stim18_t","stim6_political_false.png","Binary","No",TRUE,"No","No","No",TRUE,TRUE,TRUE,"Female","White, non-Hispanic or Latino","Widowed","Yes","Excellent","English",34275,"UNITED STATES",86,"No","Bachelor's degree","No","$20,001 - $50,000","1","0","Republican","Conservative","Definitely yes","Catholicism",3,3,5,2
"EXcGYMbLxrLwvtRpQ",5,"stim1_f,stim6_f,stim13_t,stim18_t","stim13_economics_true.png","Binary","Yes",FALSE,"No","No","No",FALSE,FALSE,FALSE,"Female","White, non-Hispanic or Latino","Widowed","Yes","Excellent","English",34275,"UNITED STATES",86,"No","Bachelor's degree","No","$20,001 - $50,000","1","0","Republican","Conservative","Definitely yes","Catholicism",3,3,5,2
"EXcGYMbLxrLwvtRpQ",5,"stim1_f,stim6_f,stim13_t,stim18_t","stim1_false_political.png","Binary","No",TRUE,"Yes","Yes","Yes",FALSE,FALSE,FALSE,"Female","White, non-Hispanic or Latino","Widowed","Yes","Excellent","English",34275,"UNITED STATES",86,"No","Bachelor's degree","No","$20,001 - $50,000","1","0","Republican","Conservative","Definitely yes","Catholicism",3,3,5,2
"ryQrRKz2mRzfhdibF",37,"stim8_f,stim3_f,stim10_t,stim9_t","stim8_news_false.png","Binary","No",TRUE,"No","No","No",TRUE,TRUE,TRUE,"Female","Asian Pacific or South-East Asian (e.g. Japanese, Korean, Chinese, Thai, Vietnamese, etc.)","Married","No","Good","An Asian Pacific or South-East Asian language (e.g. Japanese, Korean, Chinese, Thai, Vietnamese, etc.)",90032,"japan",13,"No","Some college","No","$50,001- $75,000","2","0","No.ID","Moderate","Definitely not","I do not identify with any of these",2,4,1,1
